DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C
666652;236;1;1;1;199.48274178
666653;236;1;1;1;173.77176863
666654;236;1;1;1;160.79068653
666655;236;1;1;1;196.08224115
666657;236;1;1;1;189.69182797
666658;236;1;1;1;192.52758372
666659;236;1;1;1;142.40978439
666660;236;1;1;1;215.29626805
666661;236;1;1;1;198.13134433
666662;236;1;1;1;156.38065011
666663;236;1;1;1;150.04044869
666664;236;1;1;1;261.19843857
666665;236;1;1;1;291.26920208
666666;236;1;1;1;239.04161311
666667;236;1;1;1;126.39226519
666668;236;1;1;1;114.2022158
666669;236;1;1;1;135.92713559
666670;236;1;1;1;145.41608726
666671;236;1;1;1;158.61418862
666672;236;1;1;1;84.219017411
666673;236;1;1;1;203.40015423
666674;236;1;1;1;206.63936375
666675;236;1;1;1;150.71408402
666676;236;1;1;1;143.8990807
666676;236;2;1;2;143.8990807
666677;236;1;1;1;139.95481849
666678;236;1;1;1;224.40754207
666679;236;1;1;1;237.92128292
666680;236;1;1;1;276.17266865
666681;236;1;1;1;247.24510595
666682;236;1;1;1;102.38961855
666683;236;1;1;1;137.89090895
666684;236;1;1;1;146.40116404
666685;236;1;1;1;100.75245061
666686;236;1;1;1;203.27438129
666687;236;1;1;1;158.61418862
666688;236;1;1;1;182.53220118
666689;236;1;1;1;142.87800866
666690;236;1;1;1;156.98686212
666691;236;1;1;1;232.03119812
666692;236;1;1;1;176.33312004
666693;236;1;1;1;199.04766224
666694;236;1;1;1;197.68630722
666695;236;1;1;1;180.02411581
666697;236;1;1;1;230.27998114
666700;236;1;1;1;195.62978203
666701;236;1;1;1;171.45406766
666703;236;1;1;1;114.38839545
666705;236;1;1;1;219.36442967
666706;236;1;1;1;176.71074587
666707;236;1;1;1;134.85287699
666708;236;1;1;1;92.781796749
666709;236;1;1;1;193.83517714
666711;236;1;1;1;161.69482619
666712;236;1;1;1;173.77176863
666714;236;1;1;1;256.09709644
666715;236;1;1;1;240.97814164
666716;236;1;1;1;178.04798002
666717;236;1;1;1;191.10584438
666718;236;1;1;1;212.32682221
666719;236;1;1;1;162.65018415
666719;236;2;1;2;162.65018415
666720;236;1;1;1;206.27937511
666721;236;1;1;1;338.79063549
666722;236;1;1;1;316.15304662
666723;236;1;1;1;294.67590304
666724;236;1;1;1;431.72678947
666725;236;1;1;1;367.97729825
666726;236;1;1;1;259.42109988
666727;236;1;1;1;311.21716548
666728;236;1;1;1;375.00424243
666729;236;1;1;1;209.58102718
666730;236;1;1;1;190.70313566
666731;236;1;1;1;154.46379433
666732;236;1;1;1;186.60642465
666733;236;1;1;1;168.97358377
666734;236;1;1;1;150.66901912
666735;236;1;1;1;229.77814048
666736;236;1;1;1;271.51689999
666737;236;1;1;1;182.38877863
666738;236;1;1;1;260.75867885
666739;236;1;1;1;224.09935458
666740;236;1;1;1;208.52612235
666741;236;1;1;1;208.27959877
666742;236;1;1;1;247.48309197
666743;236;1;1;1;276.33597736
666744;236;1;1;1;316.77813468
666745;236;1;1;1;139.0174149
666746;236;1;1;1;148.33816469
666747;236;1;1;1;126.89135089
666748;236;1;1;1;129.84154978
666749;236;1;1;1;166.03480272
666750;236;1;1;1;139.0174149
666751;236;1;1;1;177.39338953
666752;236;1;1;1;828.01395147
666752;236;2;1;2;828.01395147
666753;236;1;1;1;1484.0756473
666754;236;1;1;1;887.14213167
666755;236;1;1;1;939.8061073
666756;236;1;1;1;684.58060687
666757;236;1;1;1;643.01630857
666758;236;1;1;1;3907.7812071
666759;236;1;1;1;2938.6431446
666760;236;1;1;1;3260.2558867
666761;236;1;1;1;3260.2558867
666762;236;1;1;1;2237.0830514
666763;236;1;1;1;3049.8289996
666764;236;1;1;1;4265.9931534
666766;236;1;1;1;3212.7972844
666767;236;1;1;1;3325.4660018
666768;236;1;1;1;2303.4559134
666770;236;1;1;1;2961.4762986
666771;236;1;1;1;3146.4244224
666772;236;1;1;1;2237.0830514
666773;236;1;1;1;636.81725607
666774;236;1;1;1;917.31347331
666775;236;1;1;1;859.78029816
666776;236;1;1;1;709.34818466
666777;236;1;1;1;910.01528199
666778;236;1;1;1;1088.5219788
666779;236;1;1;1;1379.9289406
666780;236;1;1;1;408.66833363
666781;236;1;1;1;1080.4423388
666782;236;1;1;1;859.27005374
666783;236;1;1;1;408.66833363
666784;236;1;1;1;587.74319333
666785;236;1;1;1;1108.9276646
666786;236;1;1;1;802.65706408
666787;236;1;1;1;1135.5991403
666788;236;1;1;1;802.46906975
666789;236;1;1;1;821.40273108
666790;236;1;1;1;408.66833363
666790;236;2;1;2;408.66833363
666791;236;1;1;1;991.4441073
666793;236;1;1;1;679.06433857
666795;236;1;1;1;1025.5689122
666796;236;1;1;1;342.14368754
666798;236;1;1;1;1754.5113912
666799;236;1;1;1;394.88798885
666800;236;1;1;1;493.60998607
666801;236;1;1;1;334.54049449
666802;236;1;1;1;146.8366037
666803;236;1;1;1;212.03681416
666804;236;1;1;1;173.23549299
666805;236;1;1;1;184.49526138
666806;236;1;1;1;160.56084312
666807;236;1;1;1;158.09637209
666808;236;1;1;1;2711.5658208
666809;236;1;1;1;3193.8395143
666810;236;1;1;1;1472.3371959
666811;236;1;1;1;1062.673376
666812;236;1;1;1;2333.3474998
666813;236;1;1;1;1659.8453843
666814;236;1;1;1;2137.8907829
666815;236;1;1;1;2367.7147142
666816;236;1;1;1;1994.8515324
666817;236;1;1;1;3638.5093946
666818;236;1;1;1;2562.1239194
666819;236;1;1;1;1867.9513776
666820;236;1;1;1;1438.938263
666821;236;1;1;1;1438.938263
666822;236;1;1;1;1282.4542489
666824;236;1;1;1;1019.3644265
666826;236;1;1;1;1405.4128456
666827;236;1;1;1;1566.025018
666828;236;1;1;1;1163.3252098
666829;236;1;1;1;649.41150754
666830;236;1;1;1;1718.3560608
666831;236;1;1;1;1434.7852916
666832;236;1;1;1;389.78441191
666833;236;1;1;1;283.79764937
666834;236;1;1;1;283.79764937
666835;236;1;1;1;417.87882257
666836;236;1;1;1;310.71222111
666837;236;1;1;1;292.42509712
666838;236;1;1;1;322.055538
666839;236;1;1;1;364.18268533
666840;236;1;1;1;380.67619872
666841;236;1;1;1;322.055538
666842;236;1;1;1;410.11257452
666843;236;1;1;1;276.87150756
666844;236;1;1;1;243.03079401
666845;236;1;1;1;730.84577233
666846;236;1;1;1;682.842535
666847;236;1;1;1;530.51486339
666848;236;1;1;1;603.85413374
666849;236;1;1;1;603.85413374
666850;236;1;1;1;603.85413374
666851;236;1;1;1;490.74083032
666852;236;1;1;1;332.78857013
666853;236;1;1;1;543.61694525
666854;236;1;1;1;601.74604501
666855;236;1;1;1;163.12708926
666856;236;1;1;1;124.94417375
666857;236;1;1;1;1210.6438629
666858;236;1;1;1;1543.6957128
666859;236;1;1;1;1286.413094
666861;236;1;1;1;1648.7434903
666862;236;1;1;1;1393.3223047
666863;236;1;1;1;1696.0445973
666864;236;1;1;1;1132.0847251
666865;236;1;1;1;1611.1365568
666866;236;1;1;1;2166.3024666
666867;236;1;1;1;1032.0905961
666868;236;1;1;1;1616.0440032
666868;236;2;1;2;1616.0440032
666869;236;1;1;1;1183.740666
666870;236;1;1;1;1121.6843314
666872;236;1;1;1;2058.6226415
666873;236;1;1;1;2302.9597029
666874;236;1;1;1;2303.609387
666876;236;1;1;1;1183.740666
666878;236;1;1;1;1521.8493931
666879;236;1;1;1;1066.506884
666879;236;2;1;2;1066.506884
666879;236;3;1;3;1066.506884
666880;236;1;1;1;2000.8034899
666881;236;1;1;1;2058.6226415
666882;236;1;1;1;2305.7157855
666883;236;1;1;1;2305.7157855
666884;236;1;1;1;1286.413094
666885;236;1;1;1;1504.475322
666886;236;1;1;1;1286.413094
666887;236;1;1;1;1938.4359901
666888;236;1;1;1;1929.619641
666889;236;1;1;1;2396.1028269
666890;236;1;1;1;1997.5623739
666891;236;1;1;1;1605.3478804
666892;236;1;1;1;1292.3447223
666895;236;1;1;1;1291.624334
666896;236;1;1;1;1295.2780455
666897;236;1;1;1;928.88153645
666898;236;1;1;1;1121.7168073
666899;236;1;1;1;1058.7202156
666900;236;1;1;1;928.29593305
666901;236;1;1;1;1121.7168073
666902;236;1;1;1;1073.8025564
666903;236;1;1;1;1027.3177923
666904;236;1;1;1;1185.7966897
666906;236;1;1;1;996.90993776
666907;236;1;1;1;1163.2618743
666908;236;1;1;1;1033.832528
666909;236;1;1;1;992.98108389
666910;236;1;1;1;928.88153645
666911;236;1;1;1;1130.6963982
666912;236;1;1;1;1469.594725
666913;236;1;1;1;1065.3665994
666914;236;1;1;1;1187.9267916
666916;236;1;1;1;2040.0422775
666917;236;1;1;1;1615.2805688
666918;236;1;1;1;1521.9522848
666919;236;1;1;1;1293.4664304
666920;236;1;1;1;1568.4743936
666921;236;1;1;1;1397.4035064
666922;236;1;1;1;1375.2532341
666923;236;1;1;1;1169.4664491
666924;236;1;1;1;1375.2532341
666926;236;1;1;1;1521.9522848
666927;236;1;1;1;1470.1863932
666928;236;1;1;1;1568.4743936
666929;236;1;1;1;1615.2805688
666930;236;1;1;1;1247.6500858
666931;236;1;1;1;1615.2805688
666932;236;1;1;1;1169.4664491
666933;236;1;1;1;1397.4035064
666934;236;1;1;1;1349.9168086
666935;236;1;1;1;1174.809691
666936;236;1;1;1;1055.5472005
666937;236;1;1;1;1174.809691
666938;236;1;1;1;1074.6010452
666939;236;1;1;1;1201.7281608
666942;236;1;1;1;1749.9709504
666943;236;1;1;1;1188.3152468
666944;236;1;1;1;1621.738813
666945;236;1;1;1;1404.5810731
666946;236;1;1;1;1263.103767
666947;236;1;1;1;1921.7088509
666948;236;1;1;1;1573.1706661
666949;236;1;1;1;1476.6129423
666950;236;1;1;1;1286.413094
666951;236;1;1;1;1114.8913482
666952;236;1;1;1;1006.2883312
666953;236;1;1;1;1260.2003638
666954;236;1;1;1;1154.1471493
666955;236;1;1;1;1108.8764975
666956;236;1;1;1;1190.7591874
666957;236;1;1;1;1006.2883312
666958;236;1;1;1;1075.7295075
666959;236;1;1;1;1332.1913427
666960;236;1;1;1;1114.8913482
666962;236;1;1;1;1072.0109117
666963;236;1;1;1;1785.6325783
666964;236;1;1;1;1734.3013027
666965;236;1;1;1;1644.0842583
666966;236;1;1;1;1433.4591612
666967;236;1;1;1;1895.9748041
666970;236;1;1;1;1446.0021773
666971;236;1;1;1;1926.5604162
666972;236;1;1;1;1741.6528809
666973;236;1;1;1;1897.7084654
666974;236;1;1;1;1215.3813538
666975;236;1;1;1;878.34566039
666976;236;1;1;1;930.60949942
666977;236;1;1;1;951.32563435
666978;236;1;1;1;743.10522916
666979;236;1;1;1;705.63766873
666980;236;1;1;1;1261.2271668
666981;236;1;1;1;1164.4734134
666982;236;1;1;1;1233.7625939
666983;236;1;1;1;1164.4734134
666986;236;1;1;1;1840.5584159
666987;236;1;1;1;1667.6662704
666988;236;1;1;1;2058.6226415
666989;236;1;1;1;2181.1160143
666990;236;1;1;1;2073.2601606
666991;236;1;1;1;1537.143857
666992;236;1;1;1;1290.8863944
666993;236;1;1;1;1241.2263549
666994;236;1;1;1;2087.9494153
666995;236;1;1;1;1929.619641
666996;236;1;1;1;1061.7826842
666997;236;1;1;1;992.98108389
666998;236;1;1;1;935.86944354
666999;236;1;1;1;1096.4890449
667000;236;1;1;1;1619.359974
667001;236;1;1;1;1331.7082492
667002;236;1;1;1;1129.4661468
667003;236;1;1;1;1331.7082492
667004;236;1;1;1;1292.2906601
667006;236;1;1;1;1187.9267916
667007;236;1;1;1;1781.8901874
667008;236;1;1;1;1550.7487921
667010;236;1;1;1;1537.143857
667011;236;1;1;1;1338.9681184
667012;236;1;1;1;1201.2279901
667013;236;1;1;1;1249.2143047
667014;236;1;1;1;2120.1402786
667015;236;1;1;1;1922.3673045
667016;236;1;1;1;1534.6237749
667018;236;1;1;1;1148.4505007
667019;236;1;1;1;1404.8247635
667020;236;1;1;1;2521.9798759
667021;236;1;1;1;2406.3640815
667026;236;1;1;1;878.34566039
667027;236;1;1;1;1016.0267751
667028;236;1;1;1;2107.1760828
667029;236;1;1;1;1938.4359901
667030;236;1;1;1;1997.5623739
667031;236;1;1;1;1143.7130098
667032;236;1;1;1;1292.2906601
667033;236;1;1;1;1566.570738
667034;236;1;1;1;1283.4842578
667035;236;1;1;1;1093.4511299
667037;236;1;1;1;1138.369768
667038;236;1;1;1;1235.9657414
667039;236;1;1;1;1321.8884935
667040;236;1;1;1;1098.4470611
667041;236;1;1;1;1596.0452136
667042;236;1;1;1;1305.3786526
667043;236;1;1;1;1935.1698676
667044;236;1;1;1;1357.7916019
667045;236;1;1;1;2256.1995833
667046;236;1;1;1;967.58493381
667048;236;1;1;1;3267.9446091
667049;236;1;1;1;2132.4548029
667050;236;1;1;1;840.39328338
667051;236;1;1;1;1100.2864813
667052;236;1;1;1;60.984212516
667053;236;1;1;1;764.60784189
667054;236;1;1;1;875.73615121
667055;236;1;1;1;950.34548293
667056;236;1;1;1;797.00909399
667057;236;1;1;1;864.23806199
667058;236;1;1;1;580.59228753
667059;236;1;1;1;478.58326973
667060;236;1;1;1;627.47252613
667061;236;1;1;1;487.63957351
667062;236;1;1;1;592.05228414
667063;236;1;1;1;270.72334329
667064;236;1;1;1;470.81725192
667065;236;1;1;1;616.62568502
667066;236;1;1;1;631.87205304
667067;236;1;1;1;1193.6734186
667068;236;1;1;1;932.02279493
667069;236;1;1;1;585.14371904
667071;236;1;1;1;63.186151172
667073;236;1;1;1;78.140768827
667074;236;1;1;1;102.42265866
667076;236;1;1;1;59.500808791
667077;236;1;1;1;84.302789657
667079;236;1;1;1;48.98396982
667080;236;1;1;1;127.95386252
667081;236;1;1;1;80.880675407
667082;236;1;1;1;113.91358579
667083;236;1;1;1;46.600973267
667084;236;1;1;1;54.625417952
667085;236;1;1;1;78.814072352
667086;236;1;1;1;112.4201143
667087;236;1;1;1;75.128663983
667088;236;1;1;1;115.22549099
667089;236;1;1;1;49.725862918
667090;236;1;1;1;66.791755178
667091;236;1;1;1;118.36737562
667092;236;1;1;1;123.43455044
667093;236;1;1;1;110.92707128
667095;236;1;1;1;73.968351301
667096;236;1;1;1;138.71443016
667097;236;1;1;1;109.69817912
667098;236;1;1;1;85.90934304
667099;236;1;1;1;110.92707128
667100;236;1;1;1;110.92707128
667101;236;1;1;1;67.799845152
667102;236;1;1;1;60.116690234
667103;236;1;1;1;70.523699789
667104;236;1;1;1;56.901477033
667105;236;1;1;1;69.278672965
667106;236;1;1;1;137.01608392
667107;236;1;1;1;102.43239011
667108;236;1;1;1;65.854379413
667109;236;1;1;1;76.660757411
667110;236;1;1;1;61.980555223
667111;236;1;1;1;80.880675407
667113;236;1;1;1;147.09964081
667114;236;1;1;1;147.09964081
667115;236;1;1;1;131.69473578
667116;236;1;1;1;81.650462676
667117;236;1;1;1;83.195455167
667118;236;1;1;1;92.766326636
667119;236;1;1;1;81.559997165
667120;236;1;1;1;69.31586021
667121;236;1;1;1;61.172832417
667122;236;1;1;1;56.829650056
667123;236;1;1;1;81.324783425
667124;236;1;1;1;77.646562226
667125;236;1;1;1;76.618340512
667126;236;1;1;1;83.195455167
667127;236;1;1;1;95.419037181
667128;236;1;1;1;70.237192418
667129;236;1;1;1;68.28177244
667130;236;1;1;1;82.168200951
667131;236;1;1;1;43.506278717
667132;236;1;1;1;90.809615749
667133;236;1;1;1;91.298001057
667134;236;1;1;1;82.168200951
667135;236;1;1;1;77.592923227
667136;236;1;1;1;91.298001057
667137;236;1;1;1;86.256738734
667138;236;1;1;1;96.465976927
667139;236;1;1;1;76.816993995
667140;236;1;1;1;93.153384806
667143;236;1;1;1;66.297764575
667144;236;1;1;1;173.41098121
667146;236;1;1;1;56.090756004
667147;236;1;1;1;63.245220232
667148;236;1;1;1;68.28177244
667149;236;1;1;1;58.780763785
667151;236;1;1;1;63.245220232
667152;236;1;1;1;64.304314632
667153;236;1;1;1;58.780763785
667154;236;1;1;1;75.824511126
667156;236;1;1;1;50.596176185
667157;236;1;1;1;48.018619626
667158;236;1;1;1;140.85977306
667159;236;1;1;1;140.85977306
667160;236;1;1;1;55.165205169
667161;236;1;1;1;45.980850283
667162;236;1;1;1;119.57768893
667164;236;1;1;1;107.76761785
667165;236;1;1;1;84.652784041
667166;236;1;1;1;49.548916759
667167;236;1;1;1;54.625417952
667168;236;1;1;1;58.767310494
667169;236;1;1;1;78.958092404
667170;236;1;1;1;69.369311738
667171;236;1;1;1;62.697378244
667172;236;1;1;1;74.323643552
667173;236;1;1;1;105.29424795
667175;236;1;1;1;117.40738215
667176;236;1;1;1;83.908108291
667177;236;1;1;1;110.32473061
667178;236;1;1;1;110.32473061
667179;236;1;1;1;87.727885579
667180;236;1;1;1;92.020135231
667181;236;1;1;1;958.37315788
667182;236;1;1;1;494.75176741
667183;236;1;1;1;472.34099175
667185;236;1;1;1;979.70702717
667186;236;1;1;1;677.75954047
667187;236;1;1;1;1216.1181469
667188;236;1;1;1;630.92913377
667189;236;1;1;1;608.2714966
667190;236;1;1;1;1129.1935794
667191;236;1;1;1;958.37315788
667192;236;1;1;1;631.53468949
667193;236;1;1;1;568.38122054
667194;236;1;1;1;1149.032973
667195;236;1;1;1;154.48581212
667196;236;1;1;1;3344.5584181
667197;236;1;1;1;3841.0202794
667198;236;1;1;1;1237.4340566
667199;236;1;1;1;2435.1189849
667200;236;1;1;1;2303.0334516
667201;236;1;1;1;2115.2207967
667202;236;1;1;1;2893.2229734
667203;236;1;1;1;1237.4340566
667204;236;1;1;1;2051.2987673
667205;236;1;1;1;1331.9373003
667206;236;1;1;1;2635.4307384
667207;236;1;1;1;1461.1092455
667208;236;1;1;1;2481.9479014
667209;236;1;1;1;2207.0815669
667210;236;1;1;1;3171.0818634
667211;236;1;1;1;3346.2700004
667212;236;1;1;1;3046.0392974
667213;236;1;1;1;2302.1216122
667214;236;1;1;1;2134.5202884
667215;236;1;1;1;1600.4251164
667216;236;1;1;1;1600.4251164
667217;236;1;1;1;5015.4195806
667219;236;1;1;1;2440.8140325
667220;236;1;1;1;3547.1110813
667221;236;1;1;1;3904.6984138
667222;236;1;1;1;6280.4933072
667223;236;1;1;1;4657.8322481
667224;236;1;1;1;3547.1110813
667225;236;1;1;1;3706.9488559
667226;236;1;1;1;4155.0137273
667227;236;1;1;1;6152.1870063
667228;236;1;1;1;1484.920868
667229;236;1;1;1;1484.920868
667230;236;1;1;1;4448.19484
667231;236;1;1;1;4948.6276319
667232;236;1;1;1;4098.8923783
667233;236;1;1;1;3318.3980704
667234;236;1;1;1;4085.7683766
667235;236;1;1;1;3121.4577516
667236;236;1;1;1;150.5147132
667237;236;1;1;1;150.5147132
667238;236;1;1;1;150.5147132
667239;236;1;1;1;150.5147132
667240;236;1;1;1;300.26537088
667241;236;1;1;1;150.5147132
667242;236;1;1;1;150.5147132
667243;236;1;1;1;150.5147132
667244;236;1;1;1;150.5147132
667245;236;1;1;1;377.72537325
667246;236;1;1;1;150.5147132
667247;236;1;1;1;150.5147132
667248;236;1;1;1;105.13597509
667249;236;1;1;1;446.20829
667251;236;1;1;1;446.20829
667253;236;1;1;1;182.55649299
667254;236;1;1;1;105.13597509
667255;236;1;1;1;515.16627796
667256;236;1;1;1;515.16627796
667257;236;1;1;1;105.13597509
667258;236;1;1;1;117.57135569
667259;236;1;1;1;110.42902495
667261;236;1;1;1;120.34008625
667262;236;1;1;1;145.02057833
667263;236;1;1;1;92.19425022
667264;236;1;1;1;121.34866936
667265;236;1;1;1;135.49849832
667266;236;1;1;1;112.07115861
667268;236;1;1;1;95.329238823
667270;236;1;1;1;132.08253157
667271;236;1;1;1;115.24281278
667272;236;1;1;1;152.74497041
667273;236;1;1;1;166.36486595
667275;236;1;1;1;134.59398188
667276;236;1;1;1;139.72862526
667277;236;1;1;1;115.24281278
667278;236;1;1;1;157.77289844
667279;236;1;1;1;96.061212071
667280;236;1;1;1;91.646961281
667283;236;1;1;1;143.77980415
667284;236;1;1;1;149.10975068
667285;236;1;1;1;137.59070783
667286;236;1;1;1;129.59557531
667287;236;1;1;1;154.3656023
667288;236;1;1;1;110.07256627
667289;236;1;1;1;117.55296889
667290;236;1;1;1;151.3441985
667291;236;1;1;1;133.67197208
667292;236;1;1;1;117.57135569
667293;236;1;1;1;110.77635243
667294;236;1;1;1;204.96314418
667295;236;1;1;1;155.25402807
667296;236;1;1;1;160.59565303
667297;236;1;1;1;181.96161526
667298;236;1;1;1;133.01030346
667300;236;1;1;1;164.20060601
667301;236;1;1;1;147.78054541
667304;236;1;1;1;150.65726741
667305;236;1;1;1;130.92461146
667306;236;1;1;1;118.81953074
667307;236;1;1;1;142.65446828
667308;236;1;1;1;153.38821458
667309;236;1;1;1;127.77431253
667310;236;1;1;1;131.70607174
667311;236;1;1;1;129.23654565
667312;236;1;1;1;113.56550512
667313;236;1;1;1;181.65459509
667314;236;1;1;1;152.76796809
667315;236;1;1;1;94.675736041
667316;236;1;1;1;159.94283242
667316;236;2;1;2;159.94283242
667317;236;1;1;1;118.81953074
667318;236;1;1;1;157.24652324
667319;236;1;1;1;131.70607174
667321;236;1;1;1;119.70927312
667322;236;1;1;1;162.93480799
667323;236;1;1;1;117.57135569
667324;236;1;1;1;227.13697678
667325;236;1;1;1;142.18032967
667325;236;2;1;2;142.18032967
667325;236;3;1;3;142.18032967
667326;236;1;1;1;163.8811618
667328;236;1;1;1;130.87649842
667330;236;1;1;1;176.13533274
667331;236;1;1;1;118.06932035
667332;236;1;1;1;164.63258968
667333;236;1;1;1;196.55815405
667334;236;1;1;1;135.26216492
667335;236;1;1;1;163.76545374
667336;236;1;1;1;162.93480799
667337;236;1;1;1;107.11045267
667338;236;1;1;1;102.4656415
667339;236;1;1;1;116.33466526
667340;236;1;1;1;141.99820214
667341;236;1;1;1;109.80779606
667342;236;1;1;1;88.126396786
667343;236;1;1;1;119.74616918
667344;236;1;1;1;120.23303548
667345;236;1;1;1;139.41377389
667346;236;1;1;1;133.03242697
667347;236;1;1;1;122.2625471
667348;236;1;1;1;111.7910441
667349;236;1;1;1;119.85936572
667353;236;1;1;1;512.55187886
667355;236;1;1;1;250.90969365
667356;236;1;1;1;273.58375845
667357;236;1;1;1;217.99499192
