DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P1398S1;P1398S2;P1398S3;P1398S4;P1398S5;P1398S6;P1398S8;P1398S9;P1398S10;P1398S12;P1398S13;P1398S20;P1398S22;P1590S1;P1590S2;P1590S3;P1590S4;P1590S5;P520S1;P520S2;P520S3;P520S4;P520S8;P520S9;P520S5;P520S10;P520S6;P3103
677563;236;1;1;1;107.74454134;1;1;1;1;1;2;1;1;1;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2
677564;236;1;1;1;102.71025119;1;1;2;2;1;2;1;2;1;1;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2
677565;236;1;1;1;109.55760127;2;2;1;2;1;2;2;2;1;1;;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;6
677566;236;1;1;1;800.63020604;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677567;236;1;1;1;784.12349281;1;2;2;1;2;2;2;2;1;1;;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;4
677569;236;1;1;1;1002.7353591;1;2;1;1;2;2;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677570;236;1;1;1;1085.3883341;1;1;2;1;2;2;1;2;1;1;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2
677571;236;1;1;1;372.52458215;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
677572;236;1;1;1;510.55894549;1;2;2;1;2;2;2;2;1;1;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
677573;236;1;1;1;191.96205234;1;2;2;1;2;2;2;2;1;1;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
677574;236;1;1;1;68.940871172;1;2;2;2;2;2;1;2;1;1;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3
677575;236;1;1;1;67.613890495;1;1;2;2;2;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;9
677576;236;1;1;1;53.27679048;1;2;2;2;1;1;1;1;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677577;236;1;1;1;134.1085588;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677579;236;1;1;1;76.574922553;1;1;2;2;2;2;1;2;1;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677580;236;1;1;1;202.81978923;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3
677581;236;1;1;1;97.790249039;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677582;236;1;1;1;112.20929205;1;2;2;2;2;2;1;1;1;2;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677584;236;1;1;1;106.08400983;1;2;1;2;1;1;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;7
677585;236;1;1;1;124.88006318;2;2;2;2;2;2;2;2;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677586;236;1;1;1;124.54154464;1;1;1;1;1;1;1;1;1;1;;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;9
677587;236;1;1;1;115.73757375;2;2;2;2;2;2;2;2;2;2;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
677588;236;1;1;1;147.57301058;1;2;2;2;1;1;1;1;1;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;
677589;236;1;1;1;115.69669369;1;1;2;2;2;2;1;2;1;1;;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677590;236;1;1;1;116.27961912;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677592;236;1;1;1;89.029737957;2;1;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677593;236;1;1;1;98.523471198;1;2;1;1;2;2;1;1;1;1;;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;9
677594;236;1;1;1;112.56387471;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677595;236;1;1;1;103.70592527;1;1;2;2;1;2;1;2;1;1;;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677596;236;1;1;1;82.985586607;1;1;2;2;1;2;1;1;1;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
677597;236;1;1;1;98.140778123;2;2;2;2;2;2;1;2;1;2;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677598;236;1;1;1;98.770607079;1;2;2;2;1;2;1;2;1;1;;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;
677599;236;1;1;1;85.025245826;1;2;2;2;1;2;1;1;1;1;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
677600;236;1;1;1;93.708198088;1;2;2;2;1;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677601;236;1;1;1;130.69401129;1;1;1;1;1;2;1;2;1;1;;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;5
677602;236;1;1;1;50.436048548;1;1;1;1;1;2;1;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677603;236;1;1;1;89.902439043;2;1;2;2;2;2;1;2;2;2;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677604;236;1;1;1;82.296836041;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677605;236;1;1;1;85.210659352;1;2;1;1;2;2;1;2;1;2;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677606;236;1;1;1;66.661785322;1;2;2;1;1;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;9
677607;236;1;1;1;43.072103301;1;1;1;1;2;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677608;236;1;1;1;66.661785322;1;1;1;1;1;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677609;236;1;1;1;95.537521863;1;2;1;1;2;2;1;2;1;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677609;236;2;1;2;95.537521863;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677610;236;1;1;1;153.24279382;2;2;2;2;2;2;2;1;1;2;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677611;236;1;1;1;151.47712006;2;2;2;2;2;2;2;2;2;2;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677612;236;1;1;1;94.480407955;1;2;2;1;1;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677613;236;1;1;1;140.15826755;2;2;2;2;2;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677614;236;1;1;1;126.6459835;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;4
677615;236;1;1;1;86.102595087;1;1;1;2;1;2;1;1;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677616;236;1;1;1;90.989717194;1;2;2;2;1;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677617;236;1;1;1;101.14532087;2;2;2;2;2;2;1;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677618;236;1;1;1;76.797060143;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677623;236;1;1;1;85.41945615;1;2;1;1;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2
677624;236;1;1;1;84.167218678;1;1;2;1;2;2;1;1;1;1;;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;5
677634;236;1;1;1;108.48198293;1;2;1;2;2;1;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677635;236;1;1;1;87.643440716;1;2;1;1;2;1;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677636;236;1;1;1;173.84933163;1;2;2;2;2;2;1;1;1;1;;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7
677640;236;1;1;1;99.891598937;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677641;236;1;1;1;107.50005042;1;1;1;2;1;2;2;2;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677643;236;1;1;1;130.90407979;1;2;2;2;1;2;1;2;1;1;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
677645;236;1;1;1;99.458999367;1;2;1;1;1;2;1;1;1;1;;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;8
677646;236;1;1;1;190.99138513;1;2;1;1;2;2;1;1;1;1;;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;
677648;236;1;1;1;109.8523543;1;2;1;1;2;2;2;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677650;236;1;1;1;138.83603242;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677651;236;1;1;1;101.52230238;1;1;2;2;2;2;1;2;1;1;;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;
677655;236;1;1;1;104.30959898;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677658;236;1;1;1;79.567199494;1;1;1;2;1;1;2;1;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677659;236;1;1;1;77.305951929;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677660;236;1;1;1;79.322375525;1;1;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;9
677662;236;1;1;1;79.859425521;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677663;236;1;1;1;71.253925697;2;1;2;2;2;2;1;2;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677664;236;1;1;1;126.31861711;2;1;2;2;2;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677665;236;1;1;1;89.237672466;1;1;1;1;1;2;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677666;236;1;1;1;84.27253915;1;1;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677667;236;1;1;1;79.322375525;1;1;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677668;236;1;1;1;82.977711725;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677669;236;1;1;1;89.237672466;1;1;1;1;1;2;1;1;1;2;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
677670;236;1;1;1;107.66711154;1;1;1;1;1;2;1;1;1;2;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
677671;236;1;1;1;138.87169792;1;1;1;1;1;2;1;1;1;1;;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;4
677672;236;1;1;1;110.6527773;1;2;2;1;1;2;1;1;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677673;236;1;1;1;109.45914733;1;2;1;2;1;2;1;2;1;1;;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;6
677674;236;1;1;1;117.34829885;1;1;1;1;1;2;1;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677676;236;1;1;1;89.237672466;1;1;1;2;2;2;1;2;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677677;236;1;1;1;95.082033509;1;1;1;1;1;2;1;1;1;1;;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677678;236;1;1;1;143.34803968;1;2;2;1;1;2;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677679;236;1;1;1;140.56613981;1;2;1;1;1;2;1;1;1;1;;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677680;236;1;1;1;128.55188187;1;2;2;1;2;2;1;1;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677681;236;1;1;1;105.41146158;2;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677682;236;1;1;1;104.30959898;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677683;236;1;1;1;145.05411648;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677684;236;1;1;1;117.1238462;1;1;1;1;1;2;1;1;1;1;;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677685;236;1;1;1;118.30274;1;1;1;1;1;2;1;1;1;1;;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;9
677686;236;1;1;1;76.204089322;1;1;1;2;2;2;2;2;1;2;;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;6
677687;236;1;1;1;117.97804441;1;1;1;1;1;2;1;1;1;2;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
677688;236;1;1;1;79.322375525;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677689;236;1;1;1;126.31861711;2;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6
677690;236;1;1;1;119.79905842;1;1;2;2;1;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677691;236;1;1;1;126.26030909;1;2;2;1;1;2;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677692;236;1;1;1;102.8731255;1;2;2;2;1;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677693;236;1;1;1;105.41146158;2;1;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;1;2;1;1;1;2;2;2;8
677694;236;1;1;1;108.50654059;1;2;2;1;2;2;1;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677695;236;1;1;1;76.053287712;1;1;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;9
677696;236;1;1;1;135.7901423;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677698;236;1;1;1;126.04076543;1;2;2;1;2;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;9
677699;236;1;1;1;107.88687532;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677700;236;1;1;1;106.66258353;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677701;236;1;1;1;69.934057666;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677702;236;1;1;1;115.89955442;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677703;236;1;1;1;115.89955442;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677704;236;1;1;1;93.636154611;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677705;236;1;1;1;102.8731255;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677706;236;1;1;1;106.33788795;1;2;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677707;236;1;1;1;109.01310016;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677708;236;1;1;1;88.135972806;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677709;236;1;1;1;88.135972806;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677710;236;1;1;1;101.16240173;1;2;1;2;1;2;2;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677711;236;1;1;1;110.39937261;1;2;1;2;2;2;2;2;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677712;236;1;1;1;66.469295218;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677713;236;1;1;1;88.681592905;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677714;236;1;1;1;102.8731255;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677715;236;1;1;1;93.636154611;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677716;236;1;1;1;124.86449867;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677717;236;1;1;1;144.93087249;1;1;2;2;2;2;1;1;1;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677718;236;1;1;1;161.41744659;1;2;2;1;1;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677719;236;1;1;1;130.19879946;1;2;2;1;2;2;2;1;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;9
677720;236;1;1;1;118.50825818;1;2;2;1;2;2;1;2;1;1;;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;4
677721;236;1;1;1;130.19879946;1;2;2;1;1;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677722;236;1;1;1;146.68537356;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677723;236;1;1;1;161.14898121;1;2;2;1;2;2;2;2;1;1;;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677724;236;1;1;1;173.38957848;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677725;236;1;1;1;126.53759543;1;2;2;1;1;2;2;1;2;2;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677726;236;1;1;1;99.152969406;1;2;2;1;2;2;1;1;1;2;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677727;236;1;1;1;109.54456165;1;2;2;1;1;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677728;236;1;1;1;144.09599736;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677729;236;1;1;1;131.76432698;1;2;2;1;1;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4
677730;236;1;1;1;84.863519406;1;2;1;2;2;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;9
677731;236;1;1;1;129.96613457;1;2;1;1;2;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;9
677732;236;1;1;1;126.90287797;1;2;2;1;1;2;1;2;1;1;;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677734;236;1;1;1;78.675814875;1;2;2;2;1;2;1;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677735;236;1;1;1;112.29921817;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;9
677736;236;1;1;1;95.255111652;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;9
677737;236;1;1;1;130.38699872;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;9
677738;236;1;1;1;99.152969406;1;2;2;2;2;2;2;2;1;1;;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
677739;236;1;1;1;111.1304036;2;2;2;2;2;2;2;2;1;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677740;236;1;1;1;117.13524761;2;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677741;236;1;1;1;115.69669369;1;2;2;1;2;2;2;2;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677742;236;1;1;1;93.687675554;2;2;2;2;1;1;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677743;236;1;1;1;98.444874361;1;2;2;2;2;2;1;1;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677744;236;1;1;1;104.30959898;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677745;236;1;1;1;119.68991152;2;2;2;2;2;2;2;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677746;236;1;1;1;104.30959898;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677747;236;1;1;1;114.59483108;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677748;236;1;1;1;105.41146158;2;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677749;236;1;1;1;113.9709695;1;2;1;1;2;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677750;236;1;1;1;115.69669369;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677751;236;1;1;1;133.82138854;1;1;1;1;2;1;1;1;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677752;236;1;1;1;127.61138843;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677753;236;1;1;1;108.39702225;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677754;236;1;1;1;104.30959898;1;2;2;1;2;2;1;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677755;236;1;1;1;62.9406519;1;2;2;2;2;2;1;2;1;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677756;236;1;1;1;115.8876024;1;2;2;2;2;2;2;1;1;2;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4
677757;236;1;1;1;102.87104505;1;2;2;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677758;236;1;1;1;68.950259305;1;2;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677759;236;1;1;1;93.759407247;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677760;236;1;1;1;75.752028775;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677761;236;1;1;1;91.945676294;2;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677762;236;1;1;1;68.950259305;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677763;236;1;1;1;93.915605289;1;2;2;2;2;2;1;1;1;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
677764;236;1;1;1;65.10043595;2;2;2;2;2;2;2;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677765;236;1;1;1;75.752028775;1;2;2;1;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677766;236;1;1;1;51.89867181;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
677767;236;1;1;1;124.01348421;1;1;1;1;2;2;1;1;1;1;;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;
677768;236;1;1;1;93.320441794;1;1;1;1;1;2;1;1;1;1;;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;
677769;236;1;1;1;93.320441794;1;1;1;1;1;2;1;1;1;1;;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
677770;236;1;1;1;114.58540789;1;1;1;1;1;2;1;1;1;1;;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;4
677772;236;1;1;1;74.047825764;1;2;1;1;1;2;1;1;1;1;;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677773;236;1;1;1;136.11375728;1;1;1;1;2;2;1;2;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677774;236;1;1;1;99.144163706;1;1;1;1;2;2;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677775;236;1;1;1;124.01348421;1;1;1;1;2;2;1;1;1;1;;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677776;236;1;1;1;100.44047266;1;2;1;1;2;2;1;1;1;1;;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677777;236;1;1;1;137.81517924;1;2;2;2;2;2;1;2;1;1;;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677778;236;1;1;1;93.320441794;1;1;1;2;2;2;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677779;236;1;1;1;124.54444825;1;1;1;1;2;2;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677780;236;1;1;1;82.164855354;1;1;1;1;2;2;1;1;1;1;;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677781;236;1;1;1;124.25113996;1;1;1;1;2;2;2;2;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677782;236;1;1;1;85.30859053;2;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;9
677783;236;1;1;1;137.81517924;1;1;2;1;2;2;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677784;236;1;1;1;75.356256749;1;2;2;2;2;2;1;2;1;1;;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;4
677785;236;1;1;1;104.38952346;1;1;1;1;2;2;1;1;1;1;;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677786;236;1;1;1;94.486947317;1;1;1;1;2;2;1;1;1;1;;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;4
677787;236;1;1;1;99.094119026;1;1;1;1;2;2;2;2;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
677787;236;2;1;2;99.094119026;1;1;1;1;2;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
